Claim_topic_id,Evidence_topic_id,Label
Claims_Covid_B2.0_141,Evidence_Covid_B2.0_522,F
Claims_Covid_B2.0_142,Evidence_Covid_B2.0_523,F
Claims_Covid_B2.0_142,Evidence_Covid_B2.0_524,F
Claims_Covid_B2.0_142,Evidence_Covid_B2.0_525,F
Claims_Covid_B2.0_142,Evidence_Covid_B2.0_526,F
Claims_Covid_B2.0_142,Evidence_Covid_B2.0_527,F
Claims_Covid_B2.0_142,Evidence_Covid_B2.0_528,F
Claims_Covid_B2.0_143,Evidence_Covid_B2.0_529,T
Claims_Covid_B2.0_143,Evidence_Covid_B2.0_530,T
Claims_Covid_B2.0_143,Evidence_Covid_B2.0_531,T
Claims_Covid_B2.0_143,Evidence_Covid_B2.0_532,T
Claims_Covid_B2.0_143,Evidence_Covid_B2.0_533,T
Claims_Covid_B2.0_143,Evidence_Covid_B2.0_534,T
Claims_Covid_B2.0_144,Evidence_Covid_B2.0_535,F
Claims_Covid_B2.0_144,Evidence_Covid_B2.0_536,F
Claims_Covid_B2.0_144,Evidence_Covid_B2.0_537,F
Claims_Covid_B2.0_144,Evidence_Covid_B2.0_538,F
Claims_Covid_B2.0_144,Evidence_Covid_B2.0_539,F
Claims_Covid_B2.0_144,Evidence_Covid_B2.0_540,F
Claims_Covid_B2.0_145,Evidence_Covid_B2.0_541,F
Claims_Covid_B2.0_145,Evidence_Covid_B2.0_542,F
Claims_Covid_B2.0_145,Evidence_Covid_B2.0_543,F
Claims_Covid_B2.0_145,Evidence_Covid_B2.0_544,F
Claims_Covid_B2.0_145,Evidence_Covid_B2.0_545,F
Claims_Covid_B2.0_145,Evidence_Covid_B2.0_546,F
Claims_Covid_B2.0_146,Evidence_Covid_B2.0_547,F
Claims_Covid_B2.0_146,Evidence_Covid_B2.0_548,F
Claims_Covid_B2.0_146,Evidence_Covid_B2.0_549,F
Claims_Covid_B2.0_146,Evidence_Covid_B2.0_550,F
Claims_Covid_B2.0_146,Evidence_Covid_B2.0_551,F
Claims_Covid_B2.0_146,Evidence_Covid_B2.0_552,F
Claims_Covid_B2.0_147,Evidence_Covid_B2.0_553,F
Claims_Covid_B2.0_147,Evidence_Covid_B2.0_554,F
Claims_Covid_B2.0_147,Evidence_Covid_B2.0_555,F
Claims_Covid_B2.0_147,Evidence_Covid_B2.0_556,F
Claims_Covid_B2.0_147,Evidence_Covid_B2.0_557,F
Claims_Covid_B2.0_147,Evidence_Covid_B2.0_558,F
Claims_Covid_B2.0_148,Evidence_Covid_B2.0_559,F
Claims_Covid_B2.0_148,Evidence_Covid_B2.0_560,F
Claims_Covid_B2.0_148,Evidence_Covid_B2.0_561,F
Claims_Covid_B2.0_148,Evidence_Covid_B2.0_562,F
Claims_Covid_B2.0_148,Evidence_Covid_B2.0_563,F
Claims_Covid_B2.0_148,Evidence_Covid_B2.0_564,F
Claims_Covid_B2.0_149,Evidence_Covid_B2.0_565,F
Claims_Covid_B2.0_149,Evidence_Covid_B2.0_566,F
Claims_Covid_B2.0_149,Evidence_Covid_B2.0_567,F
Claims_Covid_B2.0_149,Evidence_Covid_B2.0_568,F
Claims_Covid_B2.0_149,Evidence_Covid_B2.0_569,F
Claims_Covid_B2.0_149,Evidence_Covid_B2.0_570,F
Claims_Covid_B2.0_150,Evidence_Covid_B2.0_571,F
Claims_Covid_B2.0_150,Evidence_Covid_B2.0_572,F
Claims_Covid_B2.0_150,Evidence_Covid_B2.0_573,F
Claims_Covid_B2.0_150,Evidence_Covid_B2.0_574,F
Claims_Covid_B2.0_150,Evidence_Covid_B2.0_575,F
Claims_Covid_B2.0_150,Evidence_Covid_B2.0_576,F
Claims_Covid_B2.0_151,Evidence_Covid_B2.0_577,F
Claims_Covid_B2.0_151,Evidence_Covid_B2.0_578,F
Claims_Covid_B2.0_151,Evidence_Covid_B2.0_579,F
Claims_Covid_B2.0_151,Evidence_Covid_B2.0_580,F
Claims_Covid_B2.0_151,Evidence_Covid_B2.0_581,F
Claims_Covid_B2.0_151,Evidence_Covid_B2.0_582,F
Claims_Covid_B2.0_152,Evidence_Covid_B2.0_583,F
Claims_Covid_B2.0_152,Evidence_Covid_B2.0_584,F
Claims_Covid_B2.0_152,Evidence_Covid_B2.0_585,F
Claims_Covid_B2.0_152,Evidence_Covid_B2.0_586,F
Claims_Covid_B2.0_152,Evidence_Covid_B2.0_587,F
Claims_Covid_B2.0_152,Evidence_Covid_B2.0_588,F
Claims_Covid_B2.0_153,Evidence_Covid_B2.0_589,N
Claims_Covid_B2.0_153,Evidence_Covid_B2.0_590,N
Claims_Covid_B2.0_153,Evidence_Covid_B2.0_591,N
Claims_Covid_B2.0_153,Evidence_Covid_B2.0_592,N
Claims_Covid_B2.0_153,Evidence_Covid_B2.0_593,N
Claims_Covid_B2.0_153,Evidence_Covid_B2.0_594,N
Claims_Covid_B2.0_154,Evidence_Covid_B2.0_595,N
Claims_Covid_B2.0_154,Evidence_Covid_B2.0_596,N
Claims_Covid_B2.0_154,Evidence_Covid_B2.0_597,N
Claims_Covid_B2.0_154,Evidence_Covid_B2.0_598,N
Claims_Covid_B2.0_154,Evidence_Covid_B2.0_599,N
Claims_Covid_B2.0_154,Evidence_Covid_B2.0_600,N
Claims_Covid_B2.0_155,Evidence_Covid_B2.0_601,N
Claims_Covid_B2.0_155,Evidence_Covid_B2.0_602,N
Claims_Covid_B2.0_155,Evidence_Covid_B2.0_603,N
Claims_Covid_B2.0_155,Evidence_Covid_B2.0_604,N
Claims_Covid_B2.0_155,Evidence_Covid_B2.0_605,N
Claims_Covid_B2.0_155,Evidence_Covid_B2.0_606,N
Claims_Covid_B2.0_156,Evidence_Covid_B2.0_607,N
Claims_Covid_B2.0_156,Evidence_Covid_B2.0_608,N
Claims_Covid_B2.0_156,Evidence_Covid_B2.0_609,N
Claims_Covid_B2.0_156,Evidence_Covid_B2.0_610,N
Claims_Covid_B2.0_156,Evidence_Covid_B2.0_611,N
Claims_Covid_B2.0_156,Evidence_Covid_B2.0_612,N
Claims_Covid_B2.0_157,Evidence_Covid_B2.0_613,N
Claims_Covid_B2.0_157,Evidence_Covid_B2.0_614,N
Claims_Covid_B2.0_157,Evidence_Covid_B2.0_615,N
Claims_Covid_B2.0_157,Evidence_Covid_B2.0_616,N
Claims_Covid_B2.0_157,Evidence_Covid_B2.0_617,N
Claims_Covid_B2.0_157,Evidence_Covid_B2.0_618,N
Claims_Covid_B2.0_158,Evidence_Covid_B2.0_619,N
Claims_Covid_B2.0_158,Evidence_Covid_B2.0_620,N
Claims_Covid_B2.0_158,Evidence_Covid_B2.0_621,N
Claims_Covid_B2.0_158,Evidence_Covid_B2.0_622,N
Claims_Covid_B2.0_158,Evidence_Covid_B2.0_623,N
Claims_Covid_B2.0_158,Evidence_Covid_B2.0_624,N
Claims_Covid_B2.0_159,Evidence_Covid_B2.0_625,N
Claims_Covid_B2.0_159,Evidence_Covid_B2.0_626,N
Claims_Covid_B2.0_159,Evidence_Covid_B2.0_627,N
Claims_Covid_B2.0_159,Evidence_Covid_B2.0_628,N
Claims_Covid_B2.0_159,Evidence_Covid_B2.0_629,N
Claims_Covid_B2.0_159,Evidence_Covid_B2.0_630,N
Claims_Covid_B2.0_160,Evidence_Covid_B2.0_631,N
Claims_Covid_B2.0_160,Evidence_Covid_B2.0_632,N
Claims_Covid_B2.0_160,Evidence_Covid_B2.0_633,N
Claims_Covid_B2.0_160,Evidence_Covid_B2.0_634,N
Claims_Covid_B2.0_160,Evidence_Covid_B2.0_635,N
Claims_Covid_B2.0_160,Evidence_Covid_B2.0_636,N
Claims_Covid_B2.0_161,Evidence_Covid_B2.0_637,N
Claims_Covid_B2.0_161,Evidence_Covid_B2.0_638,N
Claims_Covid_B2.0_161,Evidence_Covid_B2.0_639,N
Claims_Covid_B2.0_161,Evidence_Covid_B2.0_640,N
Claims_Covid_B2.0_161,Evidence_Covid_B2.0_641,N
Claims_Covid_B2.0_161,Evidence_Covid_B2.0_642,N
Claims_Covid_B2.0_162,Evidence_Covid_B2.0_643,N
Claims_Covid_B2.0_162,Evidence_Covid_B2.0_644,N
Claims_Covid_B2.0_162,Evidence_Covid_B2.0_645,N
Claims_Covid_B2.0_162,Evidence_Covid_B2.0_646,N
Claims_Covid_B2.0_162,Evidence_Covid_B2.0_647,N
Claims_Covid_B2.0_162,Evidence_Covid_B2.0_648,N
Claims_Covid_B2.0_163,Evidence_Covid_B2.0_649,N
Claims_Covid_B2.0_163,Evidence_Covid_B2.0_650,N
Claims_Covid_B2.0_163,Evidence_Covid_B2.0_651,N
Claims_Covid_B2.0_163,Evidence_Covid_B2.0_652,N
Claims_Covid_B2.0_163,Evidence_Covid_B2.0_653,N
Claims_Covid_B2.0_163,Evidence_Covid_B2.0_654,N
Claims_Covid_B2.0_164,Evidence_Covid_B2.0_655,N
Claims_Covid_B2.0_164,Evidence_Covid_B2.0_656,N
Claims_Covid_B2.0_164,Evidence_Covid_B2.0_657,N
Claims_Covid_B2.0_164,Evidence_Covid_B2.0_658,N
Claims_Covid_B2.0_164,Evidence_Covid_B2.0_659,N
Claims_Covid_B2.0_164,Evidence_Covid_B2.0_660,N
Claims_Covid_B2.0_165,Evidence_Covid_B2.0_661,N
Claims_Covid_B2.0_165,Evidence_Covid_B2.0_662,N
Claims_Covid_B2.0_165,Evidence_Covid_B2.0_663,N
Claims_Covid_B2.0_165,Evidence_Covid_B2.0_664,N
Claims_Covid_B2.0_165,Evidence_Covid_B2.0_665,N
Claims_Covid_B2.0_165,Evidence_Covid_B2.0_666,N
Claims_Covid_B2.0_166,Evidence_Covid_B2.0_667,N
Claims_Covid_B2.0_166,Evidence_Covid_B2.0_668,N
Claims_Covid_B2.0_166,Evidence_Covid_B2.0_669,N
Claims_Covid_B2.0_166,Evidence_Covid_B2.0_670,N
Claims_Covid_B2.0_166,Evidence_Covid_B2.0_671,N
Claims_Covid_B2.0_166,Evidence_Covid_B2.0_672,N
Claims_Covid_B2.0_167,Evidence_Covid_B2.0_673,N
Claims_Covid_B2.0_167,Evidence_Covid_B2.0_674,N
Claims_Covid_B2.0_167,Evidence_Covid_B2.0_675,N
Claims_Covid_B2.0_167,Evidence_Covid_B2.0_676,N
Claims_Covid_B2.0_167,Evidence_Covid_B2.0_677,N
Claims_Covid_B2.0_167,Evidence_Covid_B2.0_678,N
Claims_Covid_B2.0_168,Evidence_Covid_B2.0_679,N
Claims_Covid_B2.0_168,Evidence_Covid_B2.0_680,N
Claims_Covid_B2.0_168,Evidence_Covid_B2.0_681,N
Claims_Covid_B2.0_168,Evidence_Covid_B2.0_682,N
Claims_Covid_B2.0_168,Evidence_Covid_B2.0_683,N
Claims_Covid_B2.0_168,Evidence_Covid_B2.0_684,N
Claims_Covid_B2.0_169,Evidence_Covid_B2.0_685,N
Claims_Covid_B2.0_169,Evidence_Covid_B2.0_686,N
Claims_Covid_B2.0_169,Evidence_Covid_B2.0_687,N
Claims_Covid_B2.0_169,Evidence_Covid_B2.0_688,N
Claims_Covid_B2.0_169,Evidence_Covid_B2.0_689,N
Claims_Covid_B2.0_169,Evidence_Covid_B2.0_690,N
Claims_Covid_B2.0_170,Evidence_Covid_B2.0_691,N
Claims_Covid_B2.0_170,Evidence_Covid_B2.0_692,N
Claims_Covid_B2.0_170,Evidence_Covid_B2.0_693,N
Claims_Covid_B2.0_170,Evidence_Covid_B2.0_694,N
Claims_Covid_B2.0_170,Evidence_Covid_B2.0_695,N
Claims_Covid_B2.0_170,Evidence_Covid_B2.0_696,N
Claims_Covid_B2.0_171,Evidence_Covid_B2.0_697,N
Claims_Covid_B2.0_171,Evidence_Covid_B2.0_698,N
Claims_Covid_B2.0_171,Evidence_Covid_B2.0_699,N
Claims_Covid_B2.0_171,Evidence_Covid_B2.0_700,N
Claims_Covid_B2.0_171,Evidence_Covid_B2.0_701,N
Claims_Covid_B2.0_171,Evidence_Covid_B2.0_702,N
Claims_Covid_B2.0_172,Evidence_Covid_B2.0_703,N
Claims_Covid_B2.0_172,Evidence_Covid_B2.0_704,N
Claims_Covid_B2.0_172,Evidence_Covid_B2.0_705,N
Claims_Covid_B2.0_172,Evidence_Covid_B2.0_706,N
Claims_Covid_B2.0_172,Evidence_Covid_B2.0_707,N
Claims_Covid_B2.0_172,Evidence_Covid_B2.0_708,N
Claims_Covid_B2.0_173,Evidence_Covid_B2.0_709,N
Claims_Covid_B2.0_173,Evidence_Covid_B2.0_710,N
Claims_Covid_B2.0_173,Evidence_Covid_B2.0_711,N
Claims_Covid_B2.0_173,Evidence_Covid_B2.0_712,N
Claims_Covid_B2.0_173,Evidence_Covid_B2.0_713,N
Claims_Covid_B2.0_173,Evidence_Covid_B2.0_714,N
Claims_Covid_B2.0_174,Evidence_Covid_B2.0_715,N
Claims_Covid_B2.0_174,Evidence_Covid_B2.0_716,N
Claims_Covid_B2.0_174,Evidence_Covid_B2.0_717,N
Claims_Covid_B2.0_174,Evidence_Covid_B2.0_718,N
Claims_Covid_B2.0_174,Evidence_Covid_B2.0_719,N
Claims_Covid_B2.0_174,Evidence_Covid_B2.0_720,N
Claims_Covid_B2.0_175,Evidence_Covid_B2.0_721,N
Claims_Covid_B2.0_175,Evidence_Covid_B2.0_722,N
Claims_Covid_B2.0_175,Evidence_Covid_B2.0_723,N
Claims_Covid_B2.0_175,Evidence_Covid_B2.0_724,N
Claims_Covid_B2.0_175,Evidence_Covid_B2.0_725,N
Claims_Covid_B2.0_175,Evidence_Covid_B2.0_726,N
Claims_Covid_B2.0_176,Evidence_Covid_B2.0_727,N
Claims_Covid_B2.0_176,Evidence_Covid_B2.0_728,N
Claims_Covid_B2.0_176,Evidence_Covid_B2.0_729,N
Claims_Covid_B2.0_176,Evidence_Covid_B2.0_730,N
Claims_Covid_B2.0_176,Evidence_Covid_B2.0_731,N
Claims_Covid_B2.0_176,Evidence_Covid_B2.0_732,N
Claims_Covid_B2.0_177,Evidence_Covid_B2.0_733,N
Claims_Covid_B2.0_177,Evidence_Covid_B2.0_734,N
Claims_Covid_B2.0_177,Evidence_Covid_B2.0_735,N
Claims_Covid_B2.0_177,Evidence_Covid_B2.0_736,N
Claims_Covid_B2.0_177,Evidence_Covid_B2.0_737,N
Claims_Covid_B2.0_177,Evidence_Covid_B2.0_738,N
Claims_Covid_B2.0_178,Evidence_Covid_B2.0_739,N
Claims_Covid_B2.0_178,Evidence_Covid_B2.0_740,N
Claims_Covid_B2.0_178,Evidence_Covid_B2.0_741,N
Claims_Covid_B2.0_178,Evidence_Covid_B2.0_742,N
Claims_Covid_B2.0_178,Evidence_Covid_B2.0_743,N
Claims_Covid_B2.0_178,Evidence_Covid_B2.0_744,N
Claims_Covid_B2.0_179,Evidence_Covid_B2.0_745,N
Claims_Covid_B2.0_179,Evidence_Covid_B2.0_746,N
Claims_Covid_B2.0_179,Evidence_Covid_B2.0_747,N
Claims_Covid_B2.0_179,Evidence_Covid_B2.0_748,N
Claims_Covid_B2.0_179,Evidence_Covid_B2.0_749,N
Claims_Covid_B2.0_179,Evidence_Covid_B2.0_750,N
Claims_Covid_B2.0_180,Evidence_Covid_B2.0_751,N
Claims_Covid_B2.0_180,Evidence_Covid_B2.0_752,N
Claims_Covid_B2.0_180,Evidence_Covid_B2.0_753,N
Claims_Covid_B2.0_180,Evidence_Covid_B2.0_754,N
Claims_Covid_B2.0_180,Evidence_Covid_B2.0_755,N
Claims_Covid_B2.0_180,Evidence_Covid_B2.0_756,N
Claims_Covid_B2.0_181,Evidence_Covid_B2.0_757,N
Claims_Covid_B2.0_181,Evidence_Covid_B2.0_758,N
Claims_Covid_B2.0_181,Evidence_Covid_B2.0_759,N
Claims_Covid_B2.0_181,Evidence_Covid_B2.0_760,N
Claims_Covid_B2.0_181,Evidence_Covid_B2.0_761,N
Claims_Covid_B2.0_181,Evidence_Covid_B2.0_762,N
Claims_Covid_B2.0_182,Evidence_Covid_B2.0_763,N
Claims_Covid_B2.0_182,Evidence_Covid_B2.0_764,N
Claims_Covid_B2.0_182,Evidence_Covid_B2.0_765,N
Claims_Covid_B2.0_182,Evidence_Covid_B2.0_766,N
Claims_Covid_B2.0_182,Evidence_Covid_B2.0_767,N
Claims_Covid_B2.0_182,Evidence_Covid_B2.0_768,N
Claims_Covid_B2.0_183,Evidence_Covid_B2.0_769,N
Claims_Covid_B2.0_183,Evidence_Covid_B2.0_770,N
Claims_Covid_B2.0_183,Evidence_Covid_B2.0_771,N
Claims_Covid_B2.0_183,Evidence_Covid_B2.0_772,N
Claims_Covid_B2.0_183,Evidence_Covid_B2.0_773,N
Claims_Covid_B2.0_183,Evidence_Covid_B2.0_774,N
Claims_Covid_B2.0_184,Evidence_Covid_B2.0_775,N
Claims_Covid_B2.0_184,Evidence_Covid_B2.0_776,N
Claims_Covid_B2.0_184,Evidence_Covid_B2.0_777,N
Claims_Covid_B2.0_184,Evidence_Covid_B2.0_778,N
Claims_Covid_B2.0_184,Evidence_Covid_B2.0_779,N
Claims_Covid_B2.0_184,Evidence_Covid_B2.0_780,N
Claims_Covid_B2.0_185,Evidence_Covid_B2.0_781,N
Claims_Covid_B2.0_185,Evidence_Covid_B2.0_782,N
Claims_Covid_B2.0_185,Evidence_Covid_B2.0_783,N
Claims_Covid_B2.0_185,Evidence_Covid_B2.0_784,N
Claims_Covid_B2.0_185,Evidence_Covid_B2.0_785,N
Claims_Covid_B2.0_185,Evidence_Covid_B2.0_786,N
Claims_Covid_B2.0_186,Evidence_Covid_B2.0_787,N
Claims_Covid_B2.0_186,Evidence_Covid_B2.0_788,N
Claims_Covid_B2.0_186,Evidence_Covid_B2.0_789,N
Claims_Covid_B2.0_186,Evidence_Covid_B2.0_790,N
Claims_Covid_B2.0_186,Evidence_Covid_B2.0_791,N
Claims_Covid_B2.0_186,Evidence_Covid_B2.0_792,N
Claims_Covid_B2.0_187,Evidence_Covid_B2.0_793,N
Claims_Covid_B2.0_187,Evidence_Covid_B2.0_794,N
Claims_Covid_B2.0_187,Evidence_Covid_B2.0_795,N
Claims_Covid_B2.0_187,Evidence_Covid_B2.0_796,N
Claims_Covid_B2.0_187,Evidence_Covid_B2.0_797,N
Claims_Covid_B2.0_187,Evidence_Covid_B2.0_798,N
Claims_Covid_B2.0_188,Evidence_Covid_B2.0_799,N
Claims_Covid_B2.0_188,Evidence_Covid_B2.0_800,N
Claims_Covid_B2.0_188,Evidence_Covid_B2.0_801,N
Claims_Covid_B2.0_188,Evidence_Covid_B2.0_802,N
Claims_Covid_B2.0_188,Evidence_Covid_B2.0_803,N
Claims_Covid_B2.0_188,Evidence_Covid_B2.0_804,N
Claims_Covid_B2.0_189,Evidence_Covid_B2.0_805,N
Claims_Covid_B2.0_189,Evidence_Covid_B2.0_806,N
Claims_Covid_B2.0_189,Evidence_Covid_B2.0_807,N
Claims_Covid_B2.0_189,Evidence_Covid_B2.0_808,N
Claims_Covid_B2.0_189,Evidence_Covid_B2.0_809,N
Claims_Covid_B2.0_189,Evidence_Covid_B2.0_810,N
Claims_Covid_B2.0_190,Evidence_Covid_B2.0_811,N
Claims_Covid_B2.0_190,Evidence_Covid_B2.0_812,N
Claims_Covid_B2.0_190,Evidence_Covid_B2.0_813,N
Claims_Covid_B2.0_190,Evidence_Covid_B2.0_814,N
Claims_Covid_B2.0_190,Evidence_Covid_B2.0_815,N
Claims_Covid_B2.0_190,Evidence_Covid_B2.0_816,N
Claims_Covid_B2.0_191,Evidence_Covid_B2.0_817,N
Claims_Covid_B2.0_191,Evidence_Covid_B2.0_818,N
Claims_Covid_B2.0_191,Evidence_Covid_B2.0_819,N
Claims_Covid_B2.0_191,Evidence_Covid_B2.0_820,N
Claims_Covid_B2.0_191,Evidence_Covid_B2.0_821,N
Claims_Covid_B2.0_191,Evidence_Covid_B2.0_822,N
Claims_Covid_B2.0_192,Evidence_Covid_B2.0_823,N
Claims_Covid_B2.0_192,Evidence_Covid_B2.0_824,N
Claims_Covid_B2.0_192,Evidence_Covid_B2.0_825,N
Claims_Covid_B2.0_192,Evidence_Covid_B2.0_826,N
Claims_Covid_B2.0_192,Evidence_Covid_B2.0_827,N
Claims_Covid_B2.0_192,Evidence_Covid_B2.0_828,N
Claims_Covid_B2.0_193,Evidence_Covid_B2.0_829,N
Claims_Covid_B2.0_193,Evidence_Covid_B2.0_830,N
Claims_Covid_B2.0_193,Evidence_Covid_B2.0_831,N
Claims_Covid_B2.0_193,Evidence_Covid_B2.0_832,N
Claims_Covid_B2.0_193,Evidence_Covid_B2.0_833,N
Claims_Covid_B2.0_193,Evidence_Covid_B2.0_834,N
Claims_Covid_B2.0_194,Evidence_Covid_B2.0_835,N
Claims_Covid_B2.0_194,Evidence_Covid_B2.0_836,N
Claims_Covid_B2.0_194,Evidence_Covid_B2.0_837,N
Claims_Covid_B2.0_194,Evidence_Covid_B2.0_838,N
Claims_Covid_B2.0_194,Evidence_Covid_B2.0_839,N
Claims_Covid_B2.0_194,Evidence_Covid_B2.0_840,N
Claims_Covid_B2.0_195,Evidence_Covid_B2.0_841,N
Claims_Covid_B2.0_195,Evidence_Covid_B2.0_842,N
Claims_Covid_B2.0_195,Evidence_Covid_B2.0_843,N
Claims_Covid_B2.0_195,Evidence_Covid_B2.0_844,N
Claims_Covid_B2.0_195,Evidence_Covid_B2.0_845,N
Claims_Covid_B2.0_195,Evidence_Covid_B2.0_846,N
Claims_Covid_B2.0_196,Evidence_Covid_B2.0_847,N
Claims_Covid_B2.0_196,Evidence_Covid_B2.0_848,N
Claims_Covid_B2.0_196,Evidence_Covid_B2.0_849,N
Claims_Covid_B2.0_196,Evidence_Covid_B2.0_850,N
Claims_Covid_B2.0_196,Evidence_Covid_B2.0_851,N
Claims_Covid_B2.0_196,Evidence_Covid_B2.0_852,N
Claims_Covid_B2.0_197,Evidence_Covid_B2.0_853,N
Claims_Covid_B2.0_197,Evidence_Covid_B2.0_854,N
Claims_Covid_B2.0_197,Evidence_Covid_B2.0_855,N
Claims_Covid_B2.0_197,Evidence_Covid_B2.0_856,N
Claims_Covid_B2.0_197,Evidence_Covid_B2.0_857,N
Claims_Covid_B2.0_197,Evidence_Covid_B2.0_858,N
Claims_Covid_B2.0_198,Evidence_Covid_B2.0_859,N
Claims_Covid_B2.0_198,Evidence_Covid_B2.0_860,N
Claims_Covid_B2.0_198,Evidence_Covid_B2.0_861,N
Claims_Covid_B2.0_198,Evidence_Covid_B2.0_862,N
Claims_Covid_B2.0_198,Evidence_Covid_B2.0_863,N
Claims_Covid_B2.0_198,Evidence_Covid_B2.0_864,N
Claims_Covid_B2.0_199,Evidence_Covid_B2.0_865,N
Claims_Covid_B2.0_199,Evidence_Covid_B2.0_866,N
Claims_Covid_B2.0_199,Evidence_Covid_B2.0_867,N
Claims_Covid_B2.0_199,Evidence_Covid_B2.0_868,N
Claims_Covid_B2.0_199,Evidence_Covid_B2.0_869,N
Claims_Covid_B2.0_199,Evidence_Covid_B2.0_870,N
Claims_Covid_B2.0_200,Evidence_Covid_B2.0_871,N
Claims_Covid_B2.0_200,Evidence_Covid_B2.0_872,N
Claims_Covid_B2.0_200,Evidence_Covid_B2.0_873,N
Claims_Covid_B2.0_200,Evidence_Covid_B2.0_874,N
Claims_Covid_B2.0_200,Evidence_Covid_B2.0_875,N
Claims_Covid_B2.0_200,Evidence_Covid_B2.0_876,N
Claims_Covid_B2.0_201,Evidence_Covid_B2.0_877,F
Claims_Covid_B2.0_201,Evidence_Covid_B2.0_878,F
Claims_Covid_B2.0_201,Evidence_Covid_B2.0_879,F
Claims_Covid_B2.0_201,Evidence_Covid_B2.0_880,F
Claims_Covid_B2.0_201,Evidence_Covid_B2.0_881,F
Claims_Covid_B2.0_201,Evidence_Covid_B2.0_882,F
Claims_Covid_B2.0_202,Evidence_Covid_B2.0_883,F
Claims_Covid_B2.0_202,Evidence_Covid_B2.0_884,F
Claims_Covid_B2.0_202,Evidence_Covid_B2.0_885,F
Claims_Covid_B2.0_202,Evidence_Covid_B2.0_886,F
Claims_Covid_B2.0_202,Evidence_Covid_B2.0_887,F
Claims_Covid_B2.0_202,Evidence_Covid_B2.0_888,F
Claims_Covid_B2.0_203,Evidence_Covid_B2.0_889,N
Claims_Covid_B2.0_203,Evidence_Covid_B2.0_890,N
Claims_Covid_B2.0_203,Evidence_Covid_B2.0_891,N
Claims_Covid_B2.0_203,Evidence_Covid_B2.0_892,N
Claims_Covid_B2.0_203,Evidence_Covid_B2.0_893,N
Claims_Covid_B2.0_203,Evidence_Covid_B2.0_894,N
Claims_Covid_B2.0_204,Evidence_Covid_B2.0_895,N
Claims_Covid_B2.0_204,Evidence_Covid_B2.0_896,N
Claims_Covid_B2.0_204,Evidence_Covid_B2.0_897,N
Claims_Covid_B2.0_204,Evidence_Covid_B2.0_898,N
Claims_Covid_B2.0_204,Evidence_Covid_B2.0_899,N
Claims_Covid_B2.0_204,Evidence_Covid_B2.0_900,N
Claims_Covid_B2.0_205,Evidence_Covid_B2.0_901,N
Claims_Covid_B2.0_205,Evidence_Covid_B2.0_902,N
Claims_Covid_B2.0_205,Evidence_Covid_B2.0_903,N
Claims_Covid_B2.0_205,Evidence_Covid_B2.0_904,N
Claims_Covid_B2.0_205,Evidence_Covid_B2.0_905,N
Claims_Covid_B2.0_205,Evidence_Covid_B2.0_906,N
Claims_Covid_B2.0_206,Evidence_Covid_B2.0_907,N
Claims_Covid_B2.0_206,Evidence_Covid_B2.0_908,N
Claims_Covid_B2.0_206,Evidence_Covid_B2.0_909,N
Claims_Covid_B2.0_206,Evidence_Covid_B2.0_910,N
Claims_Covid_B2.0_206,Evidence_Covid_B2.0_911,N
Claims_Covid_B2.0_206,Evidence_Covid_B2.0_912,N
Claims_Covid_B2.0_207,Evidence_Covid_B2.0_913,N
Claims_Covid_B2.0_207,Evidence_Covid_B2.0_914,N
Claims_Covid_B2.0_207,Evidence_Covid_B2.0_915,N
Claims_Covid_B2.0_207,Evidence_Covid_B2.0_916,N
Claims_Covid_B2.0_207,Evidence_Covid_B2.0_917,N
Claims_Covid_B2.0_207,Evidence_Covid_B2.0_918,N
Claims_Covid_B2.0_208,Evidence_Covid_B2.0_919,N
Claims_Covid_B2.0_208,Evidence_Covid_B2.0_920,N
Claims_Covid_B2.0_208,Evidence_Covid_B2.0_921,N
Claims_Covid_B2.0_208,Evidence_Covid_B2.0_922,N
Claims_Covid_B2.0_208,Evidence_Covid_B2.0_923,N
Claims_Covid_B2.0_208,Evidence_Covid_B2.0_924,N
Claims_Covid_B2.0_209,Evidence_Covid_B2.0_925,N
Claims_Covid_B2.0_209,Evidence_Covid_B2.0_926,N
Claims_Covid_B2.0_209,Evidence_Covid_B2.0_927,N
Claims_Covid_B2.0_209,Evidence_Covid_B2.0_928,N
Claims_Covid_B2.0_209,Evidence_Covid_B2.0_929,N
Claims_Covid_B2.0_209,Evidence_Covid_B2.0_930,N
Claims_Covid_B2.0_210,Evidence_Covid_B2.0_931,N
Claims_Covid_B2.0_210,Evidence_Covid_B2.0_932,N
Claims_Covid_B2.0_210,Evidence_Covid_B2.0_933,N
Claims_Covid_B2.0_210,Evidence_Covid_B2.0_934,N
Claims_Covid_B2.0_210,Evidence_Covid_B2.0_935,N
Claims_Covid_B2.0_210,Evidence_Covid_B2.0_936,N
Claims_Covid_B2.0_211,Evidence_Covid_B2.0_937,N
Claims_Covid_B2.0_211,Evidence_Covid_B2.0_938,N
Claims_Covid_B2.0_211,Evidence_Covid_B2.0_939,N
Claims_Covid_B2.0_211,Evidence_Covid_B2.0_940,N
Claims_Covid_B2.0_211,Evidence_Covid_B2.0_941,N
Claims_Covid_B2.0_211,Evidence_Covid_B2.0_942,N
Claims_Covid_B2.0_212,Evidence_Covid_B2.0_943,N
Claims_Covid_B2.0_212,Evidence_Covid_B2.0_944,N
